,id,total_pop,total_pop_one_race,pop_white,pop_african_american,pop_native,pop_asian,pop_islander,pop_other,total_pop_two_races,County_x,State_x,State_y,County_y,2016_total_votes,Obama,Romney,2012_total_votes,2010_land_area,Density,central_outlying,Target,state,county,poverty_total,poverty_under_18,median_household_income
377,0500000US12109,273425.0,249317.0,220420.0,13363.0,726.0,9882.0,160.0,4766.0,24108.0,St Johns County, Florida,Florida,St Johns County,136392.0,35155.0,78490.0,114733.0,601,377.0,Outlying,Trump,Florida,St Johns County,22672.0,6144.0,60841.0
378,0500000US12111,329226.0,288170.0,192202.0,66407.0,1398.0,5818.0,185.0,22160.0,41056.0,St Lucie County, Florida,Florida,St Lucie County,140731.0,65869.0,56202.0,123026.0,572,522.0,Central,Trump,Florida,St Lucie County,48578.0,16668.0,39378.0
379,0500000US12119,129752.0,124240.0,112058.0,8593.0,386.0,1256.0,41.0,1906.0,5512.0,Sumter County, Florida,Florida,Sumter County,76649.0,19519.0,40644.0,60471.0,547,217.0,Central,Trump,Florida,Sumter County,11035.0,2837.0,45165.0
380,0500000US12121,43474.0,40448.0,33024.0,5010.0,228.0,275.0,19.0,1892.0,3026.0,Suwannee County, Florida,Florida,Suwannee County,18675.0,4749.0,12672.0,17627.0,689,64.0,Rural,Trump,Florida,Suwannee County,8366.0,2757.0,39259.0
381,0500000US12123,21796.0,20887.0,16047.0,4209.0,114.0,225.0,0.0,292.0,909.0,Taylor County, Florida,Florida,Taylor County,9279.0,2761.0,6249.0,9117.0,1043,22.0,Rural,Trump,Florida,Taylor County,3968.0,1334.0,35343.0
382,0500000US12125,16147.0,15528.0,11903.0,3233.0,50.0,35.0,0.0,307.0,619.0,Union County, Florida,Florida,Union County,5693.0,1339.0,3980.0,5393.0,244,63.0,Rural,Trump,Florida,Union County,2604.0,745.0,40523.0
383,0500000US12127,553543.0,498561.0,400163.0,57789.0,2085.0,10689.0,305.0,27530.0,54982.0,Volusia County, Florida,Florida,Volusia County,260304.0,114716.0,117473.0,234483.0,1101,470.0,Central,Trump,Florida,Volusia County,79513.0,24247.0,41368.0
384,0500000US12129,33764.0,31795.0,26614.0,4250.0,165.0,203.0,19.0,544.0,1969.0,Wakulla County, Florida,Florida,Wakulla County,15344.0,5173.0,9288.0,14656.0,606,52.0,Outlying,Trump,Florida,Wakulla County,3856.0,1365.0,47566.0
385,0500000US12131,75305.0,69567.0,61858.0,3339.0,539.0,923.0,46.0,2862.0,5738.0,Walton County, Florida,Florida,Walton County,33559.0,6665.0,21483.0,28480.0,1038,61.0,Central,Trump,Florida,Walton County,8759.0,2961.0,44622.0
386,0500000US12133,25318.0,23831.0,19811.0,3283.0,222.0,137.0,28.0,350.0,1487.0,Washington County, Florida,Florida,Washington County,11144.0,2820.0,8037.0,10998.0,583,42.0,Rural,Trump,Florida,Washington County,4691.0,1596.0,35378.0
387,0500000US13001,18444.0,17737.0,13071.0,3387.0,91.0,128.0,1.0,1059.0,707.0,Appling County, Georgia,Georgia,Appling County,7003.0,1756.0,5231.0,7079.0,507,36.0,Rural,Trump,Georgia,Appling County,4347.0,1636.0,36601.0
388,0500000US13003,8286.0,7613.0,5280.0,1213.0,64.0,13.0,4.0,1039.0,673.0,Atkinson County, Georgia,Georgia,Atkinson County,2604.0,930.0,1938.0,2902.0,339,25.0,Rural,Trump,Georgia,Atkinson County,3018.0,1385.0,28579.0
389,0500000US13005,11140.0,10643.0,8251.0,1763.0,14.0,40.0,4.0,571.0,497.0,Bacon County, Georgia,Georgia,Bacon County,4010.0,791.0,3092.0,3929.0,259,44.0,Rural,Trump,Georgia,Bacon County,2750.0,984.0,31692.0
390,0500000US13007,2876.0,2758.0,1536.0,1130.0,1.0,18.0,0.0,73.0,118.0,Baker County, Georgia,Georgia,Baker County,1440.0,790.0,784.0,1584.0,342,9.0,Outlying,Trump,Georgia,Baker County,884.0,313.0,33950.0
391,0500000US13009,43799.0,42439.0,22655.0,18404.0,83.0,599.0,28.0,670.0,1360.0,Baldwin County, Georgia,Georgia,Baldwin County,16075.0,8469.0,7585.0,16214.0,258,176.0,Central,Clinton,Georgia,Baldwin County,11130.0,3168.0,36091.0
392,0500000US13011,18035.0,17053.0,15838.0,395.0,103.0,190.0,14.0,513.0,982.0,Banks County, Georgia,Georgia,Banks County,6946.0,779.0,5353.0,6191.0,232,80.0,Rural,Trump,Georgia,Banks County,3004.0,1131.0,42196.0
393,0500000US13013,83505.0,76740.0,57644.0,10369.0,405.0,3274.0,23.0,5025.0,6765.0,Barrow County, Georgia,Georgia,Barrow County,28828.0,6019.0,18719.0,25171.0,160,470.0,Outlying,Trump,Georgia,Barrow County,8339.0,3431.0,52391.0
394,0500000US13015,108901.0,100984.0,82391.0,11512.0,481.0,1186.0,44.0,5370.0,7917.0,Bartow County, Georgia,Georgia,Bartow County,39263.0,8383.0,26847.0,35738.0,460,224.0,Outlying,Trump,Georgia,Bartow County,14369.0,5765.0,43825.0
395,0500000US13017,17194.0,16434.0,9432.0,6267.0,70.0,119.0,0.0,546.0,760.0,Ben Hill County, Georgia,Georgia,Ben Hill County,5923.0,2508.0,3395.0,5947.0,250,70.0,Central,Trump,Georgia,Ben Hill County,4838.0,1905.0,29910.0
396,0500000US13019,18160.0,17204.0,14643.0,1954.0,37.0,80.0,10.0,480.0,956.0,Berrien County, Georgia,Georgia,Berrien County,6563.0,1268.0,4837.0,6187.0,452,42.0,Rural,Trump,Georgia,Berrien County,4138.0,1633.0,32859.0
397,0500000US13021,157346.0,151075.0,57778.0,85885.0,373.0,3251.0,53.0,3735.0,6271.0,Bibb County, Georgia,Georgia,Bibb County,58327.0,38538.0,25606.0,64625.0,250,615.0,Central,Clinton,Georgia,Bibb County,38737.0,15126.0,36220.0
398,0500000US13023,12583.0,12216.0,9016.0,2818.0,20.0,154.0,8.0,200.0,367.0,Bleckley County, Georgia,Georgia,Bleckley County,4934.0,1266.0,3586.0,4903.0,216,57.0,Rural,Trump,Georgia,Bleckley County,2306.0,774.0,38513.0
399,0500000US13025,18021.0,17226.0,16427.0,568.0,57.0,42.0,3.0,129.0,795.0,Brantley County, Georgia,Georgia,Brantley County,6285.0,939.0,4963.0,6001.0,442,42.0,Outlying,Trump,Georgia,Brantley County,4318.0,1548.0,35732.0
400,0500000US13027,16301.0,15600.0,9307.0,5714.0,50.0,67.0,6.0,456.0,701.0,Brooks County, Georgia,Georgia,Brooks County,6268.0,3101.0,3522.0,6671.0,493,32.0,Outlying,Trump,Georgia,Brooks County,3962.0,1456.0,32067.0
401,0500000US13029,44738.0,40943.0,32217.0,6486.0,140.0,1060.0,53.0,987.0,3795.0,Bryan County, Georgia,Georgia,Bryan County,15063.0,3695.0,9537.0,13403.0,436,81.0,Central,Trump,Georgia,Bryan County,3560.0,1465.0,65478.0
402,0500000US13031,81099.0,77243.0,50718.0,23052.0,225.0,1303.0,71.0,1874.0,3856.0,Bulloch County, Georgia,Georgia,Bulloch County,24151.0,9572.0,14159.0,24032.0,673,108.0,Central,Trump,Georgia,Bulloch County,22553.0,4521.0,31943.0
403,0500000US13033,24596.0,23690.0,12166.0,11027.0,58.0,97.0,13.0,329.0,906.0,Burke County, Georgia,Georgia,Burke County,9350.0,5403.0,4298.0,9773.0,827,28.0,Outlying,Clinton,Georgia,Burke County,7574.0,3064.0,30688.0
404,0500000US13035,25434.0,24242.0,16823.0,6832.0,39.0,107.0,9.0,432.0,1192.0,Butts County, Georgia,Georgia,Butts County,9477.0,2966.0,6306.0,9372.0,184,128.0,Outlying,Trump,Georgia,Butts County,3506.0,1234.0,43777.0
405,0500000US13037,5573.0,5493.0,1783.0,3581.0,8.0,19.0,0.0,102.0,80.0,Calhoun County, Georgia,Georgia,Calhoun County,2023.0,1297.0,883.0,2187.0,280,23.0,Rural,Clinton,Georgia,Calhoun County,1834.0,535.0,28618.0
406,0500000US13039,54768.0,50464.0,38371.0,9697.0,261.0,882.0,77.0,1176.0,4304.0,Camden County, Georgia,Georgia,Camden County,18825.0,6358.0,11318.0,17938.0,613,85.0,Central,Trump,Georgia,Camden County,7543.0,2874.0,48967.0
407,0500000US13043,10981.0,10372.0,6768.0,2695.0,30.0,65.0,3.0,811.0,609.0,Candler County, Georgia,Georgia,Candler County,3757.0,1155.0,2344.0,3526.0,243,45.0,Rural,Trump,Georgia,Candler County,2701.0,1064.0,30496.0
408,0500000US13045,119148.0,111334.0,82566.0,22126.0,520.0,1121.0,23.0,4978.0,7814.0,Carroll County, Georgia,Georgia,Carroll County,43744.0,12635.0,28249.0,41445.0,499,230.0,Outlying,Trump,Georgia,Carroll County,20312.0,6689.0,45242.0
409,0500000US13047,67872.0,64020.0,59903.0,1858.0,244.0,1035.0,85.0,895.0,3852.0,Catoosa County, Georgia,Georgia,Catoosa County,26510.0,5357.0,17848.0,23639.0,162,407.0,Central,Trump,Georgia,Catoosa County,9039.0,3228.0,47337.0
410,0500000US13049,12518.0,12070.0,8745.0,2627.0,47.0,116.0,2.0,533.0,448.0,Charlton County, Georgia,Georgia,Charlton County,4008.0,1197.0,2527.0,3763.0,774,17.0,Rural,Trump,Georgia,Charlton County,2894.0,833.0,32316.0
411,0500000US13051,295291.0,277057.0,143891.0,109313.0,1079.0,10709.0,456.0,11609.0,18234.0,Chatham County, Georgia,Georgia,Chatham County,106013.0,60077.0,47083.0,108267.0,426,673.0,Central,Clinton,Georgia,Chatham County,49899.0,16129.0,42728.0
412,0500000US13053,9565.0,8525.0,5965.0,1511.0,46.0,306.0,111.0,586.0,1040.0,Chattahoochee County, Georgia,Georgia,Chattahoochee County,1384.0,726.0,732.0,1483.0,249,46.0,Central,Trump,Georgia,Chattahoochee County,1452.0,604.0,46292.0
413,0500000US13055,24965.0,23761.0,20293.0,2408.0,98.0,102.0,0.0,860.0,1204.0,Chattooga County, Georgia,Georgia,Chattooga County,8246.0,2220.0,5434.0,7791.0,313,80.0,Central,Trump,Georgia,Chattooga County,4922.0,1648.0,33990.0
414,0500000US13057,266620.0,242028.0,204670.0,17785.0,1343.0,5497.0,117.0,12616.0,24592.0,Cherokee County, Georgia,Georgia,Cherokee County,110825.0,19813.0,76473.0,98041.0,422,559.0,Central,Trump,Georgia,Cherokee County,18346.0,6837.0,63520.0
415,0500000US13059,128671.0,120054.0,74925.0,31660.0,580.0,4954.0,86.0,7849.0,8617.0,Clarke County, Georgia,Georgia,Clarke County,44221.0,25386.0,13804.0,40138.0,119,1040.0,Central,Clinton,Georgia,Clarke County,35801.0,7169.0,34000.0
416,0500000US13061,2848.0,2763.0,1151.0,1597.0,1.0,6.0,0.0,8.0,85.0,Clay County, Georgia,Georgia,Clay County,1271.0,862.0,537.0,1402.0,195,16.0,Rural,Clinton,Georgia,Clay County,1109.0,414.0,27080.0
417,0500000US13063,297595.0,280614.0,30505.0,207981.0,1991.0,13640.0,178.0,26319.0,16981.0,Clayton County, Georgia,Georgia,Clayton County,89236.0,81439.0,14158.0,96020.0,142,1935.0,Central,Clinton,Georgia,Clayton County,57649.0,25072.0,36595.0
418,0500000US13065,6749.0,6483.0,4309.0,1965.0,30.0,23.0,14.0,142.0,266.0,Clinch County, Georgia,Georgia,Clinch County,2443.0,852.0,1598.0,2472.0,800,9.0,Rural,Trump,Georgia,Clinch County,1650.0,633.0,30428.0
419,0500000US13067,766149.0,693000.0,387625.0,203840.0,4260.0,42810.0,395.0,54070.0,73149.0,Cobb County, Georgia,Georgia,Cobb County,326424.0,132526.0,171464.0,308989.0,340,2183.0,Central,Clinton,Georgia,Cobb County,95398.0,34347.0,59471.0
420,0500000US13069,43092.0,40920.0,25437.0,11972.0,210.0,301.0,26.0,2974.0,2172.0,Coffee County, Georgia,Georgia,Coffee County,13896.0,5048.0,9242.0,14434.0,575,75.0,Central,Trump,Georgia,Coffee County,10250.0,4283.0,33527.0
421,0500000US13071,45898.0,42927.0,27248.0,10068.0,400.0,388.0,15.0,4808.0,2971.0,Colquitt County, Georgia,Georgia,Colquitt County,13592.0,3971.0,9240.0,13319.0,544,84.0,Central,Trump,Georgia,Colquitt County,11742.0,4379.0,32010.0
422,0500000US13073,156010.0,142313.0,102028.0,28315.0,540.0,7211.0,302.0,3917.0,13697.0,Columbia County, Georgia,Georgia,Columbia County,64190.0,16420.0,41724.0,58842.0,290,497.0,Central,Trump,Georgia,Columbia County,10959.0,3573.0,64435.0
423,0500000US13075,17229.0,16470.0,10975.0,4772.0,73.0,101.0,9.0,540.0,759.0,Cook County, Georgia,Georgia,Cook County,6038.0,2042.0,3934.0,6027.0,227,75.0,Rural,Trump,Georgia,Cook County,4204.0,1687.0,32244.0
424,0500000US13077,146158.0,136227.0,101755.0,25867.0,525.0,3365.0,66.0,4649.0,9931.0,Coweta County, Georgia,Georgia,Coweta County,61315.0,15156.0,39633.0,55512.0,441,314.0,Central,Trump,Georgia,Coweta County,14026.0,5852.0,56407.0
425,0500000US13079,12130.0,11521.0,9008.0,2268.0,58.0,31.0,4.0,152.0,609.0,Crawford County, Georgia,Georgia,Crawford County,5157.0,1699.0,3366.0,5123.0,325,38.0,Outlying,Trump,Georgia,Crawford County,2365.0,843.0,41593.0
426,0500000US13081,20128.0,19482.0,10007.0,8879.0,35.0,180.0,4.0,377.0,646.0,Crisp County, Georgia,Georgia,Crisp County,7500.0,3160.0,4179.0,7386.0,273,84.0,Central,Trump,Georgia,Crisp County,6836.0,2832.0,35232.0
427,0500000US13083,16251.0,15385.0,14895.0,142.0,83.0,131.0,5.0,129.0,866.0,Dade County, Georgia,Georgia,Dade County,6238.0,1404.0,4458.0,5997.0,174,93.0,Outlying,Trump,Georgia,Dade County,2535.0,781.0,40161.0
428,0500000US13085,26798.0,25073.0,23852.0,209.0,90.0,236.0,15.0,671.0,1725.0,Dawson County, Georgia,Georgia,Dawson County,11680.0,1241.0,8843.0,10234.0,211,111.0,Outlying,Trump,Georgia,Dawson County,3044.0,1080.0,51127.0
429,0500000US13089,764382.0,714489.0,225752.0,388963.0,4412.0,50384.0,250.0,44728.0,49893.0,DeKalb County, Georgia,Georgia,DeKalb County,295871.0,237704.0,64308.0,305299.0,268,2746.0,Central,Clinton,Georgia,DeKalb County,131946.0,42959.0,47068.0
430,0500000US13087,29367.0,28308.0,14558.0,12241.0,109.0,186.0,16.0,1198.0,1059.0,Decatur County, Georgia,Georgia,Decatur County,10238.0,4580.0,5816.0,10465.0,597,46.0,Central,Trump,Georgia,Decatur County,6712.0,2702.0,33288.0
431,0500000US13091,19925.0,19305.0,13020.0,5870.0,23.0,95.0,17.0,280.0,620.0,Dodge County, Georgia,Georgia,Dodge County,6995.0,2440.0,5214.0,7731.0,496,42.0,Rural,Trump,Georgia,Dodge County,4453.0,1590.0,33731.0
432,0500000US13093,11208.0,10898.0,4691.0,5561.0,27.0,51.0,5.0,563.0,310.0,Dooly County, Georgia,Georgia,Dooly County,3836.0,2278.0,1983.0,4289.0,392,36.0,Rural,Trump,Georgia,Dooly County,3244.0,1084.0,32216.0
433,0500000US13095,85790.0,83230.0,20976.0,59988.0,167.0,668.0,30.0,1401.0,2560.0,Dougherty County, Georgia,Georgia,Dougherty County,33925.0,26209.0,11441.0,37822.0,329,278.0,Central,Clinton,Georgia,Dougherty County,31930.0,11712.0,31200.0
434,0500000US13097,144237.0,133692.0,52285.0,69870.0,689.0,2347.0,118.0,8383.0,10545.0,Douglas County, Georgia,Georgia,Douglas County,57365.0,28410.0,26226.0,55201.0,200,703.0,Central,Clinton,Georgia,Douglas County,16581.0,7023.0,52887.0
435,0500000US13099,10854.0,10572.0,4864.0,5562.0,36.0,47.0,3.0,60.0,282.0,Early County, Georgia,Georgia,Early County,4782.0,2762.0,2556.0,5349.0,513,21.0,Rural,Trump,Georgia,Early County,2978.0,1148.0,30572.0
436,0500000US13101,3697.0,3313.0,2534.0,157.0,66.0,11.0,0.0,545.0,384.0,Echols County, Georgia,Georgia,Echols County,1175.0,173.0,917.0,1102.0,415,10.0,Outlying,Trump,Georgia,Echols County,1086.0,473.0,32674.0
437,0500000US13103,64769.0,60278.0,49132.0,8845.0,249.0,681.0,40.0,1331.0,4491.0,Effingham County, Georgia,Georgia,Effingham County,23395.0,4941.0,15591.0,20779.0,478,120.0,Outlying,Trump,Georgia,Effingham County,5482.0,2228.0,60017.0
438,0500000US13105,19637.0,18863.0,12824.0,5280.0,59.0,182.0,9.0,509.0,774.0,Elbert County, Georgia,Georgia,Elbert County,7912.0,3179.0,4857.0,8139.0,351,55.0,Rural,Trump,Georgia,Elbert County,4863.0,1752.0,32888.0
439,0500000US13107,22768.0,22066.0,14026.0,7264.0,60.0,143.0,2.0,571.0,702.0,Emanuel County, Georgia,Georgia,Emanuel County,7838.0,2919.0,5086.0,8060.0,681,33.0,Rural,Trump,Georgia,Emanuel County,6410.0,2449.0,30985.0
440,0500000US13109,10774.0,10168.0,6240.0,3114.0,29.0,82.0,12.0,691.0,606.0,Evans County, Georgia,Georgia,Evans County,3602.0,1266.0,2267.0,3560.0,183,59.0,Rural,Trump,Georgia,Evans County,2635.0,1039.0,32427.0
441,0500000US13111,25319.0,24179.0,23549.0,85.0,95.0,113.0,5.0,332.0,1140.0,Fannin County, Georgia,Georgia,Fannin County,11764.0,2027.0,7853.0,10007.0,387,63.0,Rural,Trump,Georgia,Fannin County,4262.0,1252.0,33253.0
442,0500000US13113,119194.0,110169.0,69788.0,29559.0,410.0,6419.0,58.0,3935.0,9025.0,Fayette County, Georgia,Georgia,Fayette County,60387.0,19703.0,38046.0,58473.0,194,570.0,Central,Trump,Georgia,Fayette County,7145.0,2798.0,79276.0
443,0500000US13115,98584.0,91373.0,69485.0,14087.0,698.0,1289.0,24.0,5790.0,7211.0,Floyd County, Georgia,Georgia,Floyd County,34250.0,9595.0,22636.0,32685.0,510,189.0,Central,Trump,Georgia,Floyd County,17634.0,5971.0,38289.0
444,0500000US13117,251283.0,230990.0,163687.0,10721.0,1017.0,45203.0,92.0,10270.0,20293.0,Forsyth County, Georgia,Georgia,Forsyth County,97314.0,14544.0,65853.0,81598.0,224,948.0,Central,Trump,Georgia,Forsyth County,12606.0,4728.0,81629.0
445,0500000US13119,23424.0,22312.0,19449.0,1904.0,43.0,261.0,6.0,649.0,1112.0,Franklin County, Georgia,Georgia,Franklin County,8474.0,1499.0,6112.0,7757.0,262,85.0,Rural,Trump,Georgia,Franklin County,3865.0,1406.0,36109.0
446,0500000US13121,1066710.0,995802.0,418700.0,453834.0,3255.0,80949.0,452.0,38612.0,70908.0,Fulton County, Georgia,Georgia,Fulton County,407173.0,248479.0,133837.0,386845.0,527,1919.0,Central,Clinton,Georgia,Fulton County,159048.0,51993.0,53580.0
447,0500000US13123,31353.0,29566.0,26962.0,146.0,260.0,143.0,5.0,2050.0,1787.0,Gilmer County, Georgia,Georgia,Gilmer County,12713.0,1955.0,8920.0,11008.0,427,69.0,Rural,Trump,Georgia,Gilmer County,4454.0,1755.0,39710.0
448,0500000US13125,2884.0,2801.0,2590.0,196.0,0.0,7.0,4.0,4.0,83.0,Glascock County, Georgia,Georgia,Glascock County,1390.0,176.0,1135.0,1333.0,144,21.0,Rural,Trump,Georgia,Glascock County,553.0,188.0,36433.0
449,0500000US13127,84499.0,79673.0,54229.0,20676.0,372.0,1189.0,121.0,3086.0,4826.0,Glynn County, Georgia,Georgia,Glynn County,34041.0,11922.0,20853.0,33054.0,420,199.0,Central,Trump,Georgia,Glynn County,14756.0,5690.0,42993.0
450,0500000US13129,57544.0,52960.0,45135.0,2147.0,358.0,722.0,21.0,4577.0,4584.0,Gordon County, Georgia,Georgia,Gordon County,18850.0,3436.0,13174.0,16857.0,356,159.0,Central,Trump,Georgia,Gordon County,10045.0,3804.0,40656.0
451,0500000US13131,26236.0,24887.0,15065.0,7336.0,256.0,120.0,6.0,2104.0,1349.0,Grady County, Georgia,Georgia,Grady County,9187.0,3419.0,5922.0,9391.0,455,55.0,Rural,Trump,Georgia,Grady County,6974.0,2429.0,31297.0
452,0500000US13133,18915.0,18026.0,11296.0,5810.0,37.0,174.0,4.0,705.0,889.0,Greene County, Georgia,Georgia,Greene County,8831.0,3195.0,5067.0,8313.0,387,43.0,Rural,Trump,Georgia,Greene County,4330.0,1362.0,36001.0
453,0500000US13135,957062.0,854481.0,339822.0,262709.0,7918.0,127152.0,604.0,116276.0,102581.0,Gwinnett County, Georgia,Georgia,Gwinnett County,323931.0,131879.0,159563.0,295560.0,430,2081.0,Central,Clinton,Georgia,Gwinnett County,108754.0,44510.0,57848.0
454,0500000US13137,46031.0,42313.0,36249.0,1749.0,236.0,999.0,36.0,3044.0,3718.0,Habersham County, Georgia,Georgia,Habersham County,16128.0,2297.0,12148.0,14600.0,277,159.0,Central,Trump,Georgia,Habersham County,7055.0,2581.0,40316.0
455,0500000US13139,203136.0,180847.0,130744.0,14660.0,1739.0,4254.0,107.0,29343.0,22289.0,Hall County, Georgia,Georgia,Hall County,70133.0,12489.0,45918.0,59241.0,393,493.0,Central,Trump,Georgia,Hall County,31495.0,12406.0,47238.0
456,0500000US13141,8735.0,8535.0,2421.0,6028.0,25.0,37.0,1.0,23.0,200.0,Hancock County, Georgia,Georgia,Hancock County,3572.0,3301.0,764.0,4076.0,472,18.0,Outlying,Clinton,Georgia,Hancock County,2618.0,708.0,23887.0
457,0500000US13143,29919.0,28749.0,27011.0,1253.0,64.0,187.0,11.0,223.0,1170.0,Haralson County, Georgia,Georgia,Haralson County,11317.0,1787.0,8439.0,10362.0,282,102.0,Outlying,Trump,Georgia,Haralson County,5868.0,2030.0,39046.0
458,0500000US13145,34668.0,32607.0,26353.0,5237.0,122.0,397.0,21.0,477.0,2061.0,Harris County, Georgia,Georgia,Harris County,16392.0,4141.0,11193.0,15479.0,464,72.0,Outlying,Trump,Georgia,Harris County,2986.0,993.0,62264.0
459,0500000US13147,25828.0,24648.0,19447.0,4334.0,63.0,335.0,2.0,467.0,1180.0,Hart County, Georgia,Georgia,Hart County,10077.0,2869.0,6516.0,9501.0,232,110.0,Rural,Trump,Georgia,Hart County,5633.0,1660.0,33753.0
460,0500000US13149,11412.0,10810.0,9672.0,942.0,33.0,53.0,6.0,104.0,602.0,Heard County, Georgia,Georgia,Heard County,4206.0,947.0,3155.0,4162.0,296,39.0,Outlying,Trump,Georgia,Heard County,2488.0,936.0,39614.0
461,0500000US13151,240712.0,225110.0,89241.0,118124.0,832.0,8064.0,132.0,8717.0,15602.0,Henry County, Georgia,Georgia,Henry County,98037.0,43374.0,46299.0,90469.0,322,676.0,Central,Clinton,Georgia,Henry County,20839.0,8223.0,59371.0
462,0500000US13153,163633.0,151769.0,88519.0,52610.0,574.0,4975.0,153.0,4938.0,11864.0,Houston County, Georgia,Georgia,Houston County,59559.0,22643.0,34631.0,57912.0,376,400.0,Central,Trump,Georgia,Houston County,19562.0,7883.0,54977.0
463,0500000US13155,9666.0,9358.0,6487.0,2229.0,24.0,119.0,1.0,498.0,308.0,Irwin County, Georgia,Georgia,Irwin County,3659.0,1134.0,2519.0,3683.0,354,26.0,Rural,Trump,Georgia,Irwin County,2128.0,799.0,32859.0
464,0500000US13157,75907.0,70893.0,60464.0,5232.0,245.0,1780.0,44.0,3128.0,5014.0,Jackson County, Georgia,Georgia,Jackson County,27057.0,4236.0,19122.0,23670.0,340,187.0,Central,Trump,Georgia,Jackson County,9435.0,3382.0,50409.0
465,0500000US13159,14588.0,13819.0,10913.0,2464.0,42.0,24.0,9.0,367.0,769.0,Jasper County, Georgia,Georgia,Jasper County,6016.0,1839.0,4121.0,6010.0,368,37.0,Outlying,Trump,Georgia,Jasper County,2609.0,1046.0,43443.0
466,0500000US13161,14779.0,14058.0,10354.0,2307.0,82.0,54.0,7.0,1254.0,721.0,Jeff Davis County, Georgia,Georgia,Jeff Davis County,5089.0,1271.0,3994.0,5330.0,331,45.0,Rural,Trump,Georgia,Jeff Davis County,3513.0,1419.0,32380.0
467,0500000US13163,15709.0,15299.0,6941.0,7976.0,44.0,70.0,0.0,268.0,410.0,Jefferson County, Georgia,Georgia,Jefferson County,6934.0,4238.0,2992.0,7268.0,526,31.0,Rural,Clinton,Georgia,Jefferson County,4734.0,1855.0,29683.0
468,0500000US13165,8674.0,8462.0,4679.0,3545.0,35.0,12.0,5.0,186.0,212.0,Jenkins County, Georgia,Georgia,Jenkins County,3034.0,1487.0,1884.0,3386.0,347,26.0,Rural,Trump,Georgia,Jenkins County,2376.0,999.0,27682.0
469,0500000US13167,9189.0,8967.0,5822.0,3032.0,23.0,28.0,15.0,47.0,222.0,Johnson County, Georgia,Georgia,Johnson County,3682.0,1305.0,2440.0,3772.0,303,32.0,Outlying,Trump,Georgia,Johnson County,2505.0,742.0,28332.0
470,0500000US13169,28347.0,27363.0,20206.0,6767.0,49.0,141.0,7.0,193.0,984.0,Jones County, Georgia,Georgia,Jones County,12524.0,4272.0,7740.0,12099.0,394,72.0,Outlying,Trump,Georgia,Jones County,3351.0,1330.0,52215.0
471,0500000US13171,18500.0,17726.0,12475.0,4914.0,21.0,103.0,4.0,209.0,774.0,Lamar County, Georgia,Georgia,Lamar County,7575.0,2602.0,4896.0,7589.0,184,99.0,Outlying,Trump,Georgia,Lamar County,3011.0,1015.0,40001.0
472,0500000US13173,9877.0,9300.0,6794.0,2173.0,40.0,81.0,20.0,192.0,577.0,Lanier County, Georgia,Georgia,Lanier County,2861.0,1108.0,1812.0,2958.0,185,56.0,Outlying,Trump,Georgia,Lanier County,2220.0,915.0,33430.0
473,0500000US13175,49570.0,47904.0,28160.0,18332.0,102.0,513.0,14.0,783.0,1666.0,Laurens County, Georgia,Georgia,Laurens County,19448.0,7508.0,11947.0,19591.0,807,59.0,Central,Trump,Georgia,Laurens County,9339.0,3548.0,36568.0
474,0500000US13177,33163.0,31675.0,22985.0,7375.0,78.0,854.0,13.0,370.0,1488.0,Lee County, Georgia,Georgia,Lee County,14106.0,3187.0,10310.0,13607.0,356,82.0,Central,Trump,Georgia,Lee County,2834.0,1165.0,61489.0
475,0500000US13179,65256.0,58897.0,25953.0,28095.0,320.0,1380.0,478.0,2671.0,6359.0,Liberty County, Georgia,Georgia,Liberty County,16082.0,10427.0,5558.0,16132.0,490,128.0,Central,Clinton,Georgia,Liberty County,13092.0,5691.0,39697.0
476,0500000US13181,7690.0,7426.0,5239.0,2124.0,18.0,20.0,3.0,22.0,264.0,Lincoln County, Georgia,Georgia,Lincoln County,4100.0,1586.0,2806.0,4425.0,210,36.0,Outlying,Trump,Georgia,Lincoln County,1644.0,516.0,35201.0
477,0500000US13183,16168.0,14634.0,9197.0,4125.0,137.0,181.0,91.0,903.0,1534.0,Long County, Georgia,Georgia,Long County,4109.0,1434.0,2300.0,3786.0,400,44.0,Outlying,Trump,Georgia,Long County,2969.0,1303.0,38243.0
478,0500000US13185,118251.0,111390.0,61186.0,44434.0,477.0,1952.0,117.0,3224.0,6861.0,Lowndes County, Georgia,Georgia,Lowndes County,36813.0,17118.0,21176.0,38610.0,496,228.0,Central,Trump,Georgia,Lowndes County,24077.0,8052.0,36486.0
479,0500000US13187,33488.0,31335.0,29750.0,429.0,187.0,257.0,21.0,691.0,2153.0,Lumpkin County, Georgia,Georgia,Lumpkin County,12324.0,2049.0,8633.0,10878.0,283,111.0,Rural,Trump,Georgia,Lumpkin County,4653.0,1500.0,44309.0
480,0500000US13193,12082.0,11835.0,4153.0,7164.0,32.0,156.0,8.0,322.0,247.0,Macon County, Georgia,Georgia,Macon County,4287.0,3211.0,1545.0,4781.0,401,34.0,Rural,Clinton,Georgia,Macon County,4029.0,1279.0,27324.0
481,0500000US13195,30120.0,28381.0,23977.0,2769.0,82.0,529.0,7.0,1017.0,1739.0,Madison County, Georgia,Georgia,Madison County,11945.0,2486.0,8441.0,11079.0,282,101.0,Outlying,Trump,Georgia,Madison County,4803.0,1711.0,41267.0
